Date,Condition,mito_id,area_um2,copy_number,total_copies,bin
2025-05-25,TTX,93,0.71273175,5,21.04578616008056,5-8
2025-05-25,TTX,93,0.71273175,6,16.83662892806445,5-8
2025-05-25,TTX,93,0.71273175,9,12.627471696048337,9-12
2025-05-25,TTX,94,1.144369625,1,24.46761901776273,1-4
2025-05-25,TTX,94,1.144369625,2,19.224557799670716,1-4
2025-05-25,TTX,94,1.144369625,3,26.215306090460068,1-4
2025-05-25,TTX,94,1.144369625,4,27.962993163157403,1-4
2025-05-25,TTX,94,1.144369625,5,8.738435363486689,5-8
2025-05-25,TTX,95,0.9497209375,1,11.582349683640622,1-4
2025-05-25,TTX,95,0.9497209375,2,25.270581127943178,1-4
2025-05-25,TTX,95,0.9497209375,3,37.90587169191477,1-4
2025-05-25,TTX,95,0.9497209375,4,37.90587169191476,1-4
2025-05-25,TTX,95,0.9497209375,5,10.529408803309657,5-8
2025-05-25,TTX,95,0.9497209375,6,18.952935845957384,5-8
2025-05-25,TTX,95,0.9497209375,7,7.3705861623167594,5-8
2025-05-25,TTX,96,0.7862395625,1,21.62190865331837,1-4
2025-05-25,TTX,96,0.7862395625,2,45.787571265850666,1-4
2025-05-25,TTX,96,0.7862395625,3,22.893785632925333,1-4
2025-05-25,TTX,96,0.7862395625,4,30.52504751056711,1-4
2025-05-25,TTX,96,0.7862395625,5,19.078154694104445,5-8
2025-05-25,TTX,96,0.7862395625,6,15.262523755283555,5-8
2025-05-25,TTX,97,0.946780625,1,21.124217661298253,1-4
2025-05-25,TTX,97,0.946780625,2,48.58570062098598,1-4
2025-05-25,TTX,97,0.946780625,3,22.180428544363167,1-4
2025-05-25,TTX,97,0.946780625,4,16.899374129038602,1-4
2025-05-25,TTX,97,0.946780625,5,15.84316324597369,5-8
2025-05-25,TTX,97,0.946780625,6,12.67453059677895,5-8
2025-05-25,TTX,97,0.946780625,7,22.180428544363167,5-8
2025-05-25,TTX,97,0.946780625,8,16.899374129038602,5-8
2025-05-25,TTX,98,1.158483125,1,31.075118163676315,1-4
2025-05-25,TTX,98,1.158483125,2,56.97104996673991,1-4
2025-05-25,TTX,98,1.158483125,3,31.075118163676315,1-4
2025-05-25,TTX,98,1.158483125,4,10.358372721225438,1-4
2025-05-25,TTX,98,1.158483125,5,12.947965901531797,5-8
2025-05-25,TTX,98,1.158483125,6,5.179186360612719,5-8
2025-05-25,TTX,98,1.158483125,7,12.08476817476301,5-8
2025-05-25,TTX,98,1.158483125,9,7.768779540919079,9-12
2025-05-25,TTX,99,0.86327575,1,23.16756841600149,1-4
2025-05-25,TTX,99,0.86327575,2,46.33513683200298,1-4
2025-05-25,TTX,99,0.86327575,3,27.801082099201793,1-4
2025-05-25,TTX,99,0.86327575,4,23.16756841600149,1-4
2025-05-25,TTX,99,0.86327575,9,10.425405787200672,9-12
2025-05-25,TTX,100,0.963246375,1,22.839431915848113,1-4
2025-05-25,TTX,100,0.963246375,2,41.52623984699657,1-4
2025-05-25,TTX,100,0.963246375,3,43.6025518393464,1-4
2025-05-25,TTX,100,0.963246375,4,16.61049593879863,1-4
2025-05-25,TTX,100,0.963246375,5,5.190779980874572,5-8
2025-05-25,TTX,100,0.963246375,6,6.228935977049486,5-8
2025-05-25,TTX,100,0.963246375,7,14.534183946448799,5-8
2025-05-25,TTX,100,0.963246375,9,18.686807931148458,9-12
2025-05-25,TTX,101,0.8497503125,1,16.475427892237462,1-4
2025-05-25,TTX,101,0.8497503125,2,56.487181344814154,1-4
2025-05-25,TTX,101,0.8497503125,3,24.713141838356194,1-4
2025-05-25,TTX,101,0.8497503125,4,14.121795336203538,1-4
2025-05-25,TTX,101,0.8497503125,5,11.768162780169614,5-8
2025-05-25,TTX,101,0.8497503125,7,16.475427892237462,5-8
2025-05-25,TTX,101,0.8497503125,8,9.414530224135692,5-8
2025-05-25,TTX,101,0.8497503125,11,12.944979058186577,9-12
2025-05-25,TTX,102,0.638635875,1,20.355887460910335,1-4
2025-05-25,TTX,102,0.638635875,2,34.44842493384826,1-4
2025-05-25,TTX,102,0.638635875,3,32.88258743685516,1-4
2025-05-25,TTX,102,0.638635875,4,25.053399951889645,1-4
2025-05-25,TTX,102,0.638635875,8,12.526699975944823,5-8
2025-05-25,TTX,102,0.638635875,19,29.75091244286895,13-24
2025-05-25,TTX,103,0.724493,1,22.084409373175447,1-4
2025-05-25,TTX,103,0.724493,2,30.36606288811624,1-4
2025-05-25,TTX,103,0.724493,3,33.12661405976317,1-4
2025-05-25,TTX,103,0.724493,4,5.521102343293862,1-4
2025-05-25,TTX,103,0.724493,5,6.901377929117327,5-8
2025-05-25,TTX,103,0.724493,7,19.323858201528516,5-8
2025-05-25,TTX,103,0.724493,8,11.042204686587723,5-8
2025-05-25,TTX,104,0.8050575625,1,14.905766443253553,1-4
2025-05-25,TTX,104,0.8050575625,2,27.327238479298178,1-4
2025-05-25,TTX,104,0.8050575625,3,26.08509127569372,1-4
2025-05-25,TTX,104,0.8050575625,4,14.905766443253553,1-4
2025-05-25,TTX,104,0.8050575625,5,18.63220805406694,5-8
2025-05-25,TTX,104,0.8050575625,7,8.69503042523124,5-8
2025-05-25,TTX,104,0.8050575625,8,29.811532886507106,5-8
2025-05-25,TTX,105,0.8356368125,1,17.950382002827336,1-4
2025-05-25,TTX,105,0.8356368125,2,31.11399547156738,1-4
2025-05-25,TTX,105,0.8356368125,3,28.720611204523735,1-4
2025-05-25,TTX,105,0.8356368125,4,9.573537068174579,1-4
2025-05-25,TTX,105,0.8356368125,5,5.983460667609112,5-8
2025-05-25,TTX,105,0.8356368125,6,7.180152801130934,5-8
2025-05-25,TTX,105,0.8356368125,7,25.13053480395827,5-8
2025-05-25,TTX,105,0.8356368125,8,9.573537068174579,5-8
2025-05-25,TTX,106,0.7544841875,1,10.603270595382757,1-4
2025-05-25,TTX,106,0.7544841875,2,23.8573588396112,1-4
2025-05-25,TTX,106,0.7544841875,3,43.73849120595386,1-4
2025-05-25,TTX,106,0.7544841875,4,26.50817648845689,1-4
2025-05-25,TTX,106,0.7544841875,5,19.881132366342666,5-8
2025-05-25,TTX,106,0.7544841875,6,15.904905893074135,5-8
2025-05-25,TTX,106,0.7544841875,7,9.277861770959912,5-8
2025-05-25,TTX,106,0.7544841875,8,10.603270595382757,5-8
2025-05-25,TTX,107,0.7168481875,1,8.369973035608743,1-4
2025-05-25,TTX,107,0.7168481875,2,44.639856189913296,1-4
2025-05-25,TTX,107,0.7168481875,3,29.2949056246306,1-4
2025-05-25,TTX,107,0.7168481875,4,22.319928094956648,1-4
2025-05-25,TTX,107,0.7168481875,6,8.369973035608743,5-8
2025-05-25,TTX,107,0.7168481875,7,9.764968541543533,5-8
2025-05-25,TTX,107,0.7168481875,8,11.159964047478324,5-8
2025-05-25,TTX,107,0.7168481875,9,12.554959553413115,9-12
2025-05-25,TTX,108,0.7050869375,1,11.346118577044267,1-4
2025-05-25,TTX,108,0.7050869375,2,45.38447430817707,1-4
2025-05-25,TTX,108,0.7050869375,3,12.7643833991748,1-4
2025-05-25,TTX,108,0.7050869375,4,5.673059288522134,1-4
2025-05-25,TTX,108,0.7050869375,5,14.182648221305334,5-8
2025-05-25,TTX,108,0.7050869375,6,8.5095889327832,5-8
2025-05-25,TTX,108,0.7050869375,7,9.927853754913734,5-8
2025-05-25,TTX,108,0.7050869375,8,11.346118577044267,5-8
2025-05-25,TTX,108,0.7050869375,9,12.7643833991748,9-12
2025-05-25,TTX,108,0.7050869375,11,15.600913043435867,9-12
2025-05-25,TTX,109,0.768009625,1,9.114469105774553,1-4
2025-05-25,TTX,109,0.768009625,2,31.24960836265561,1-4
2025-05-25,TTX,109,0.768009625,3,27.34340731732366,1-4
2025-05-25,TTX,109,0.768009625,5,26.04134030221301,5-8
2025-05-25,TTX,109,0.768009625,6,15.624804181327804,5-8
2025-05-25,TTX,109,0.768009625,8,10.416536120885203,5-8
2025-05-25,TTX,110,0.8509264375,1,21.15341492136916,1-4
2025-05-25,TTX,110,0.8509264375,2,23.503794357076842,1-4
2025-05-25,TTX,110,0.8509264375,3,24.67898407493069,1-4
2025-05-25,TTX,110,0.8509264375,4,23.503794357076842,1-4
2025-05-25,TTX,110,0.8509264375,5,17.62784576780763,5-8
2025-05-25,TTX,110,0.8509264375,6,7.051138307123053,5-8
2025-05-25,TTX,110,0.8509264375,7,16.45265604995379,5-8
2025-05-25,TTX,111,1.0591005625,1,12.274566231287409,1-4
2025-05-25,TTX,111,1.0591005625,2,26.437527267388266,1-4
2025-05-25,TTX,111,1.0591005625,3,31.158514279421883,1-4
2025-05-25,TTX,111,1.0591005625,4,22.66073765776137,1-4
2025-05-25,TTX,111,1.0591005625,5,23.604935060168092,5-8
2025-05-25,TTX,111,1.0591005625,7,6.6093818168470655,5-8
2025-05-25,TTX,111,1.0591005625,8,7.553579219253789,5-8
2025-05-25,TTX,112,0.79741275,1,8.778389861461331,1-4
2025-05-25,TTX,112,0.79741275,2,25.081113889889522,1-4
2025-05-25,TTX,112,0.79741275,3,26.335169584383994,1-4
2025-05-25,TTX,112,0.79741275,4,15.048668333933712,1-4
2025-05-25,TTX,112,0.79741275,5,18.810835417417138,5-8
2025-05-25,TTX,112,0.79741275,6,15.048668333933712,5-8
2025-05-25,TTX,113,0.7180243125,1,6.963552505055322,1-4
2025-05-25,TTX,113,0.7180243125,2,19.4979470141549,1-4
2025-05-25,TTX,113,0.7180243125,3,29.246920521232347,1-4
2025-05-25,TTX,113,0.7180243125,4,16.712526012132773,1-4
2025-05-25,TTX,113,0.7180243125,6,16.71252601213277,5-8
2025-05-25,TTX,113,0.7180243125,8,11.141684008088514,5-8
2025-05-25,TTX,113,0.7180243125,17,23.676078517188092,13-24
2025-05-25,TTX,114,0.32696275,1,18.350714263322043,1-4
2025-05-25,TTX,114,0.32696275,2,55.05214278996613,1-4
2025-05-25,TTX,114,0.32696275,3,18.350714263322043,1-4
2025-05-25,TTX,114,0.32696275,4,24.467619017762726,1-4
2025-05-25,TTX,114,0.32696275,7,21.409166640542384,5-8
2025-05-25,TTX,132,1.03499,1,6.7633503705349804,1-4
2025-05-25,TTX,132,1.03499,2,25.12101566198707,1-4
2025-05-25,TTX,132,1.03499,3,28.985787302292774,1-4
2025-05-25,TTX,132,1.03499,4,11.594314920917109,1-4
2025-05-25,TTX,132,1.03499,5,9.661929100764258,5-8
2025-05-25,TTX,132,1.03499,8,7.729543280611407,5-8
2025-05-25,TTX,132,1.03499,17,16.425279471299238,13-24
2025-05-25,TTX,133,1.1484860625,1,16.543518132593796,1-4
2025-05-25,TTX,133,1.1484860625,2,29.604190342536263,1-4
2025-05-25,TTX,133,1.1484860625,3,20.897075535907952,1-4
2025-05-25,TTX,133,1.1484860625,4,13.931383690605301,1-4
2025-05-25,TTX,133,1.1484860625,6,5.224268883976988,5-8
2025-05-25,TTX,133,1.1484860625,8,6.965691845302651,5-8
2025-05-25,TTX,133,1.1484860625,9,7.836403325965482,9-12
2025-05-25,TTX,134,0.9779479375,1,8.180394572384893,1-4
2025-05-25,TTX,134,0.9779479375,2,20.45098643096223,1-4
2025-05-25,TTX,134,0.9779479375,3,12.27059185857734,1-4
2025-05-25,TTX,134,0.9779479375,4,16.360789144769786,1-4
2025-05-25,TTX,134,0.9779479375,5,35.7892262541839,5-8
2025-05-25,TTX,134,0.9779479375,6,12.27059185857734,5-8
2025-05-25,TTX,134,0.9779479375,8,16.360789144769786,5-8
2025-05-25,TTX,134,0.9779479375,10,10.225493215481116,9-12
2025-05-25,TTX,135,1.09379625,1,11.885211711047647,1-4
2025-05-25,TTX,135,1.09379625,2,16.45644698452751,1-4
2025-05-25,TTX,135,1.09379625,3,19.199188148615427,1-4
2025-05-25,TTX,135,1.09379625,4,7.313976437567782,1-4
2025-05-25,TTX,135,1.09379625,5,18.284941093919457,5-8
2025-05-25,TTX,135,1.09379625,6,32.91289396905502,5-8
2025-05-25,TTX,135,1.09379625,7,6.39972938287181,5-8
2025-05-25,TTX,135,1.09379625,8,21.941929312703348,5-8
2025-05-25,TTX,135,1.09379625,11,10.0567176016557,9-12
2025-05-25,TTX,136,1.2249341875,1,20.409259742372896,1-4
2025-05-25,TTX,136,1.2249341875,2,34.28755636718646,1-4
2025-05-25,TTX,136,1.2249341875,3,36.73666753627121,1-4
2025-05-25,TTX,136,1.2249341875,4,19.59288935267798,1-4
2025-05-25,TTX,136,1.2249341875,5,4.081851948474579,5-8
2025-05-25,TTX,136,1.2249341875,6,9.79644467633899,5-8
2025-05-25,TTX,136,1.2249341875,7,5.714592727864411,5-8
2025-05-25,TTX,136,1.2249341875,8,6.530963117559327,5-8
2025-05-25,TTX,137,0.904440125,1,16.58484579064866,1-4
2025-05-25,TTX,137,0.904440125,2,30.958378809210835,1-4
2025-05-25,TTX,137,0.904440125,3,33.16969158129732,1-4
2025-05-25,TTX,137,0.904440125,4,17.690502176691904,1-4
2025-05-25,TTX,137,0.904440125,5,11.05656386043244,5-8
2025-05-25,TTX,137,0.904440125,7,23.218784106908124,5-8
2025-05-25,TTX,199,0.4898560625,1,18.372743932305625,1-4
2025-05-25,TTX,199,0.4898560625,2,20.414159924784027,1-4
2025-05-25,TTX,199,0.4898560625,3,36.74548786461125,1-4
2025-05-25,TTX,199,0.4898560625,4,40.828319849568054,1-4
2025-05-25,TTX,199,0.4898560625,7,28.57982389469764,5-8
2025-05-25,TTX,200,0.3428404375,1,14.5840439256819,1-4
2025-05-25,TTX,200,0.3428404375,2,17.50085271081828,1-4
2025-05-25,TTX,200,0.3428404375,3,43.752131777045705,1-4
2025-05-25,TTX,200,0.3428404375,4,23.33447028109104,1-4
2025-05-25,TTX,200,0.3428404375,5,14.5840439256819,5-8
2025-05-25,TTX,200,0.3428404375,10,29.1680878513638,9-12
2025-05-25,TTX,201,0.516318875,1,21.30466371193577,1-4
2025-05-25,TTX,201,0.516318875,2,15.494300881407833,1-4
2025-05-25,TTX,201,0.516318875,3,40.67253981369556,1-4
2025-05-25,TTX,201,0.516318875,4,15.494300881407833,1-4
2025-05-25,TTX,201,0.516318875,5,29.051814152639686,5-8
2025-05-25,TTX,201,0.516318875,6,11.620725661055875,5-8
2025-05-25,TTX,201,0.516318875,9,17.43108849158381,9-12
2025-05-25,TTX,202,0.5169069375,1,19.345842113020584,1-4
2025-05-25,TTX,202,0.5169069375,2,15.476673690416467,1-4
2025-05-25,TTX,202,0.5169069375,3,29.018763169530878,1-4
2025-05-25,TTX,202,0.5169069375,4,23.2150105356247,1-4
2025-05-25,TTX,202,0.5169069375,5,38.69168422604117,5-8
2025-05-25,TTX,202,0.5169069375,6,11.60750526781235,5-8
2025-05-25,TTX,203,0.551602625,1,9.06449638451231,1-4
2025-05-25,TTX,203,0.551602625,2,50.76117975326894,1-4
2025-05-25,TTX,203,0.551602625,3,16.31609349212216,1-4
2025-05-25,TTX,203,0.551602625,4,14.503194215219697,1-4
2025-05-25,TTX,203,0.551602625,5,27.193489153536934,5-8
2025-05-25,TTX,203,0.551602625,7,12.690294938317235,5-8
2025-05-25,TTX,204,0.620994,1,20.934179718322557,1-4
2025-05-25,TTX,204,0.620994,2,28.985787302292774,1-4
2025-05-25,TTX,204,0.620994,3,62.802539154967675,1-4
2025-05-25,TTX,204,0.620994,4,25.765144268704688,1-4
2025-05-25,TTX,204,0.620994,5,24.154822751910643,5-8
2025-05-25,TTX,204,0.620994,6,19.323858201528516,5-8
2025-05-25,TTX,204,0.620994,14,22.544501235116602,13-24
2025-05-25,TTX,205,0.608056625,1,27.95792250433913,1-4
2025-05-25,TTX,205,0.608056625,2,32.89167353451663,1-4
2025-05-25,TTX,205,0.608056625,3,34.53625721124246,1-4
2025-05-25,TTX,205,0.608056625,4,19.735004120709974,1-4
2025-05-25,TTX,205,0.608056625,6,19.735004120709974,5-8
2025-05-25,TTX,205,0.608056625,7,11.512085737080819,5-8
2025-05-25,TTX,205,0.608056625,8,13.15666941380665,5-8
2025-05-25,TTX,206,0.490444125,1,26.506587269242953,1-4
2025-05-25,TTX,206,0.490444125,2,32.62349202368363,1-4
2025-05-25,TTX,206,0.490444125,3,18.350714263322043,1-4
2025-05-25,TTX,206,0.490444125,4,40.77936502960454,1-4
2025-05-25,TTX,206,0.490444125,5,20.38968251480227,5-8
2025-05-25,TTX,206,0.490444125,8,16.311746011841816,5-8
2025-05-25,TTX,207,0.483387375,1,20.68734211355851,1-4
2025-05-25,TTX,207,0.483387375,2,49.64962107254042,1-4
2025-05-25,TTX,207,0.483387375,3,12.412405268135107,1-4
2025-05-25,TTX,207,0.483387375,4,24.82481053627021,1-4
2025-05-25,TTX,207,0.483387375,5,10.343671056779256,5-8
2025-05-25,TTX,207,0.483387375,6,12.412405268135107,5-8
2025-05-25,TTX,207,0.483387375,8,16.54987369084681,5-8
2025-05-25,TTX,208,0.54807425,1,21.894843627482956,1-4
2025-05-25,TTX,208,0.54807425,2,18.245703022902465,1-4
2025-05-25,TTX,208,0.54807425,3,43.78968725496591,1-4
2025-05-25,TTX,208,0.54807425,4,7.298281209160986,1-4
2025-05-25,TTX,209,0.5016173125,1,5.980654824388663,1-4
2025-05-25,TTX,209,0.5016173125,2,35.88392894633197,1-4
2025-05-25,TTX,209,0.5016173125,3,23.92261929755465,1-4
2025-05-25,TTX,209,0.5016173125,4,7.9742064325182165,1-4
2025-05-25,TTX,209,0.5016173125,5,19.935516081295543,5-8
2025-05-25,TTX,209,0.5016173125,7,13.954861256906879,5-8
2025-05-25,TTX,209,0.5016173125,23,45.85168698697974,13-24
2025-05-25,TTX,210,0.499853125,1,2.0005876726288347,1-4
2025-05-25,TTX,210,0.499853125,2,24.007052071546017,1-4
2025-05-25,TTX,210,0.499853125,3,42.01234112520552,1-4
2025-05-25,TTX,210,0.499853125,4,8.002350690515339,1-4
2025-05-25,TTX,210,0.499853125,5,10.002938363144175,5-8
2025-05-25,TTX,210,0.499853125,6,12.003526035773008,5-8
2025-05-25,TTX,210,0.499853125,12,24.007052071546017,9-12
2025-05-25,TTX,211,0.5698325625,1,14.039211737746207,1-4
2025-05-25,TTX,211,0.5698325625,2,42.11763521323862,1-4
2025-05-25,TTX,211,0.5698325625,3,36.852930811583796,1-4
2025-05-25,TTX,211,0.5698325625,4,21.05881760661931,1-4
2025-05-25,TTX,211,0.5698325625,5,17.549014672182757,5-8
2025-05-25,TTX,211,0.5698325625,7,12.284310270527932,5-8
2025-05-25,TTX,211,0.5698325625,11,19.303916139401036,9-12
2025-05-25,TTX,212,0.589238625,1,15.273947800010564,1-4
2025-05-25,TTX,212,0.589238625,2,50.91315933336855,1-4
2025-05-25,TTX,212,0.589238625,3,45.821843400031696,1-4
2025-05-25,TTX,212,0.589238625,4,13.57684248889828,1-4
2025-05-25,TTX,212,0.589238625,5,16.97105311112285,5-8
2025-05-25,TTX,212,0.589238625,6,10.18263186667371,5-8
2025-05-25,TTX,213,0.8250516875,1,38.785448820744335,1-4
2025-05-25,TTX,213,0.8250516875,2,55.75408267981998,1-4
2025-05-25,TTX,213,0.8250516875,3,47.26976575028216,1-4
2025-05-25,TTX,213,0.8250516875,4,14.544543307779126,1-4
2025-05-25,TTX,213,0.8250516875,5,6.060226378241302,5-8
2025-05-25,TTX,213,0.8250516875,6,7.272271653889563,5-8
2025-05-25,TTX,213,0.8250516875,7,8.484316929537822,5-8
2025-05-25,TTX,213,0.8250516875,9,10.908407480834345,9-12
2025-05-25,TTX,213,0.8250516875,10,24.24090551296521,9-12
2025-05-25,TTX,214,0.577477375,1,8.658347870338643,1-4
2025-05-25,TTX,214,0.577477375,2,51.95008722203186,1-4
2025-05-25,TTX,214,0.577477375,3,10.390017444406373,1-4
2025-05-25,TTX,214,0.577477375,4,20.780034888812747,1-4
2025-05-25,TTX,214,0.577477375,5,43.29173935169322,5-8
2025-05-25,TTX,214,0.577477375,6,10.390017444406373,5-8
2025-05-25,TTX,214,0.577477375,7,12.121687018474102,5-8
2025-05-25,TTX,214,0.577477375,9,15.585026166609559,9-12
2025-05-25,TTX,214,0.577477375,11,19.048365314745016,9-12
2025-05-25,TTX,215,0.582181875,1,24.047467984124378,1-4
2025-05-25,TTX,215,0.582181875,2,37.78887826076688,1-4
2025-05-25,TTX,215,0.582181875,3,41.22423082992751,1-4
2025-05-25,TTX,215,0.582181875,4,27.482820553285006,1-4
2025-05-25,TTX,215,0.582181875,5,8.588381422901564,5-8
2025-05-25,TTX,215,0.582181875,7,36.07120197618657,5-8
2025-05-25,TTX,215,0.582181875,8,27.482820553285006,5-8
2025-05-25,TTX,215,0.582181875,9,15.459086561222815,9-12
2025-05-25,TTX,215,0.582181875,10,17.17676284580313,9-12
2025-05-25,TTX,216,0.4722141875,1,31.765246358677015,1-4
2025-05-25,TTX,216,0.4722141875,2,72.0012250796679,1-4
2025-05-25,TTX,216,0.4722141875,3,31.765246358677015,1-4
2025-05-25,TTX,216,0.4722141875,4,33.882929449255485,1-4
2025-05-25,TTX,216,0.4722141875,5,31.76524635867701,5-8
2025-05-25,TTX,216,0.4722141875,6,12.706098543470807,5-8
2025-05-25,TTX,216,0.4722141875,8,50.82439417388322,5-8
2025-05-25,TTX,217,0.608056625,1,21.379587797435807,1-4
2025-05-25,TTX,217,0.608056625,2,36.18084088796829,1-4
2025-05-25,TTX,217,0.608056625,3,29.60250618106496,1-4
2025-05-25,TTX,217,0.608056625,4,26.3133388276133,1-4
2025-05-25,TTX,217,0.608056625,5,24.668755150887467,5-8
2025-05-25,TTX,217,0.608056625,7,11.512085737080819,5-8
2025-05-25,TTX,217,0.608056625,8,13.15666941380665,5-8
2025-05-25,TTX,218,0.511614375,1,19.545971514189766,1-4
2025-05-25,TTX,218,0.511614375,2,46.91033163405544,1-4
2025-05-25,TTX,218,0.511614375,3,46.91033163405544,1-4
2025-05-25,TTX,218,0.511614375,4,7.818388605675906,1-4
2025-05-25,TTX,218,0.511614375,5,9.772985757094883,5-8
2025-05-25,TTX,218,0.511614375,7,27.364360119865673,5-8
2025-05-25,TTX,218,0.511614375,10,19.545971514189766,9-12
2025-05-25,TTX,219,0.5880625,1,23.806993304283132,1-4
2025-05-25,TTX,219,0.5880625,2,57.81698373897332,1-4
2025-05-25,TTX,219,0.5880625,3,51.01498565203528,1-4
2025-05-25,TTX,219,0.5880625,4,20.40599426081411,1-4
2025-05-25,TTX,219,0.5880625,5,8.502497608672547,5-8
2025-05-25,TTX,219,0.5880625,6,10.202997130407056,5-8
2025-05-25,TTX,219,0.5880625,8,13.603996173876075,5-8
2025-05-25,TTX,219,0.5880625,12,20.40599426081411,9-12
2025-05-25,TTX,220,0.7109675625,1,26.724144675728436,1-4
2025-05-25,TTX,220,0.7109675625,2,56.26135721205986,1-4
2025-05-25,TTX,220,0.7109675625,3,25.31761074542694,1-4
2025-05-25,TTX,220,0.7109675625,4,33.75681432723592,1-4
2025-05-25,TTX,220,0.7109675625,5,21.098008954522452,5-8
2025-05-25,TTX,220,0.7109675625,6,8.439203581808979,5-8
2025-05-25,TTX,220,0.7109675625,7,19.691475024220953,5-8
2025-05-25,TTX,220,0.7109675625,9,12.658805372713468,9-12
2025-05-25,TTX,221,0.5298443125,1,11.324081165823593,1-4
2025-05-25,TTX,221,0.5298443125,2,26.422856053588383,1-4
2025-05-25,TTX,221,0.5298443125,3,28.31020291455898,1-4
2025-05-25,TTX,221,0.5298443125,4,22.648162331647185,1-4
2025-05-25,TTX,221,0.5298443125,5,9.436734304852996,5-8
2025-05-25,TTX,221,0.5298443125,6,33.97224349747078,5-8
2025-05-25,TTX,221,0.5298443125,7,13.211428026794193,5-8
2025-05-25,TTX,222,0.8662160625,1,40.40562339491367,1-4
2025-05-25,TTX,222,0.8662160625,2,53.10453360474367,1-4
2025-05-25,TTX,222,0.8662160625,3,38.096730629490025,1-4
2025-05-25,TTX,222,0.8662160625,4,50.795640839320036,1-4
2025-05-25,TTX,222,0.8662160625,5,17.316695740677286,5-8
2025-05-25,TTX,222,0.8662160625,6,27.706713185083657,5-8
2025-05-25,TTX,222,0.8662160625,7,16.162249357965464,5-8
2025-05-25,TTX,222,0.8662160625,8,9.235571061694552,5-8
2025-05-25,TTX,223,0.7415468125,1,18.879455435593286,1-4
2025-05-25,TTX,223,0.7415468125,2,56.63836630677986,1-4
2025-05-25,TTX,223,0.7415468125,3,24.27358556004851,1-4
2025-05-25,TTX,223,0.7415468125,4,26.97065062227612,1-4
2025-05-25,TTX,223,0.7415468125,5,13.48532531113806,5-8
2025-05-25,TTX,223,0.7415468125,8,10.788260248910449,5-8
2025-05-25,TTX,224,0.6768599375,1,35.45785275554147,1-4
2025-05-25,TTX,224,0.6768599375,2,41.36749488146505,1-4
2025-05-25,TTX,224,0.6768599375,3,57.61901072775488,1-4
2025-05-25,TTX,224,0.6768599375,4,23.638568503694312,1-4
2025-05-25,TTX,224,0.6768599375,5,14.774105314808946,5-8
2025-05-25,TTX,224,0.6768599375,7,10.341873720366262,5-8
2025-05-25,TTX,224,0.6768599375,9,13.29669478332805,9-12
2025-05-25,TTX,225,0.6674509375,1,13.484137176749416,1-4
2025-05-25,TTX,225,0.6674509375,2,41.950648994331516,1-4
2025-05-25,TTX,225,0.6674509375,3,26.968274353498828,1-4
2025-05-25,TTX,225,0.6674509375,4,11.985899712666146,1-4
2025-05-25,TTX,225,0.6674509375,5,7.4911873204163415,5-8
2025-05-25,TTX,225,0.6674509375,6,8.98942478449961,5-8
2025-05-25,TTX,225,0.6674509375,8,11.985899712666146,5-8
2025-05-25,TTX,225,0.6674509375,10,29.964749281665366,9-12
2025-05-25,TTX,226,0.611585,1,13.080765551803918,1-4
2025-05-25,TTX,226,0.611585,2,26.161531103607835,1-4
2025-05-25,TTX,226,0.611585,3,24.52643540963235,1-4
2025-05-25,TTX,226,0.611585,4,19.62114832770588,1-4
2025-05-25,TTX,226,0.611585,5,16.350956939754898,5-8
2025-05-25,TTX,226,0.611585,6,19.621148327705875,5-8
2025-05-25,TTX,226,0.611585,9,14.715861245779408,9-12
2025-05-25,TTX,226,0.611585,16,26.161531103607835,13-24
2025-05-25,TTX,227,0.5098501875,1,17.652244170254423,1-4
2025-05-25,TTX,227,0.5098501875,2,43.14993019395526,1-4
2025-05-25,TTX,227,0.5098501875,3,5.884081390084808,1-4
2025-05-25,TTX,227,0.5098501875,4,7.8454418534464105,1-4
2025-05-25,TTX,227,0.5098501875,6,11.768162780169616,5-8
2025-05-25,TTX,227,0.5098501875,11,21.57496509697763,9-12
2025-05-25,TTX,228,0.508086,1,19.68170742748275,1-4
2025-05-25,TTX,228,0.508086,2,43.29975634046205,1-4
2025-05-25,TTX,228,0.508086,3,11.809024456489649,1-4
2025-05-25,TTX,228,0.508086,4,23.618048912979297,1-4
2025-05-25,TTX,228,0.508086,5,9.840853713741375,5-8
2025-05-25,TTX,228,0.508086,7,13.777195199237925,5-8
2025-05-25,TTX,229,0.5910028125,1,11.844275275762753,1-4
2025-05-25,TTX,229,0.5910028125,2,30.456707851961365,1-4
2025-05-25,TTX,229,0.5910028125,3,10.152235950653788,1-4
2025-05-25,TTX,229,0.5910028125,4,13.536314600871718,1-4
2025-05-25,TTX,229,0.5910028125,5,8.460196625544823,5-8
2025-05-25,TTX,229,0.5910028125,6,30.45670785196136,5-8
2025-05-25,TTX,230,0.573949,1,19.16546592118812,1-4
2025-05-25,TTX,230,0.573949,2,20.90778100493249,1-4
2025-05-25,TTX,230,0.573949,3,31.36167150739874,1-4
2025-05-25,TTX,230,0.573949,4,48.78482234484248,1-4
2025-05-25,TTX,230,0.573949,6,20.90778100493249,5-8
2025-05-25,TTX,231,0.6956779375,1,56.06042379344537,1-4
2025-05-25,TTX,231,0.6956779375,2,109.24595405902176,1-4
2025-05-25,TTX,231,0.6956779375,3,60.37276408524886,1-4
